,application_id,candidate_titles,cos_sim_score,filtered_candidate_briefs,percentiles,candidate_country,id,status,application_stage,job_id
229,1019476,"['Community Development Officer', 'Field Operations Manager', 'County Coordinator - Field Operations', 'Senior Associate, Secretariat and Government Relations', 'Senior Associate- Partnerships, Policy and Government Relations', 'Partnerships Lead']",0.444657683372497,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Sales and Marketing Intern'}",ACCEPT_70_TO_100,KE,1019476,CLOSED,SCREENING,1000169.0
230,1019479,"['Intern -Nairobi River Basin Project (NRBP)', 'Volunteer Project Officer', 'Project Officer OVC/HBC', 'Research Assistant', 'Program Facilitator', 'Project Manager', 'Programme Officer- Youth Innovations Somalia', 'Regional Adolescent and Youth Advisor-East and Southern Africa', 'Global Youth Advocacy Advisor']",0.412131905555725,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Financial Analyst'}",REJECT_50_TO_70,US,1019479,CLOSED,CONTACTED,1000106.0
231,1021768,"['lodge accountant', 'head of finance', 'head of finance', 'financial controller', 'consultant', 'consulting financial controller', 'group financial controller', 'group financial controller']",0.307497560977935,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Actuarial Function'}",REJECT_50_TO_70,KE,1021768,PAUSED,SCREENING,1000180.0
232,1018770,"['Administrator/Secretary.', 'Project Coordinator', 'Credit Officer', 'Administrator', 'Human Resources Assistant', 'Human Resources Generalist', 'Assistant Manager Human Resources', 'Human Resources Manager', 'Human Resources Manager']",0.502253055572509,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Trainee'}",REJECT_BOTTOM_20,KE,1018770,PAUSED,CONTACTED,1000159.0
233,1018910,['Senior Product Development Officer'],0.360913336277008,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Assistant Packaging Manager'}",REJECT_BOTTOM_20,NG,1018910,CLOSED,CONTACTED,1000155.0
234,1018970,['research analyst'],0.135567739605903,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Sales Marketing Consultant'}",REJECT_BOTTOM_20,ZA,1018970,CLOSED,CONTACTED,1000151.0
235,1018184,"['Assistant Auditor', 'Accountant', 'Accountant', 'Internal Audit and Compliance Executive']",0.092553704977035,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Research Assistant'}",REJECT_BOTTOM_20,KE,1018184,ACTIVE,SCREENING,1000163.0
236,1021664,['Software Developer'],0.478744328022003,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Community Development Officer'}",ACCEPT_70_TO_100,KE,1021664,ACTIVE,CONTACTED,1000167.0
237,1018999,"['Research Assistant', 'Data Analyst', 'Research Analyst', 'Research Analyst Unit Lead']",0.231065705418586,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Web Developer'}",REJECT_BOTTOM_20,KE,1018999,CLOSED,INTERVIEWING,1000172.0
238,1017942,"['Human Resources Administrator', 'Client Service Officer', 'HR and Admin Coordinator', 'Value Added Service (VAS) Account Manager                                                 ', 'Administrative Associate', 'Operations Manager']",0.295563399791717,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Head of Department'}",ACCEPT_70_TO_100,US,1017942,CLOSED,SCREENING,1000166.0
239,1019474,"['M&A Analyst ', 'Structured Finance Analyst', 'M&A Associate', 'Manager', 'Investment Director']",0.433608889579772,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Media & Internal Communications Specialist'}",ACCEPT_70_TO_100,NG,1019474,CLOSED,CONTACTED,1000170.0
240,1018760,"['Finance Business Manager / Partner', 'Manager, CEO Office', 'Manager, Wholesale Banking Operations Audit', 'Manager, Wholesale Banking Audit', 'Head, Africa Product Control', 'Head, Business and Governance Audits', ""Deputy Leader PMO, KCB Group Transformation 'Good to Great'"", 'Head Credit Treasury and Legal Audits', 'Group Head Internal Audit', 'Group Head Human Resources', 'Group Executive / Group Head Compliance and Governance', 'Chief Operating Officer - Kenya']",0.304613888263702,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'communications and partnership officer'}",REJECT_BOTTOM_20,KE,1018760,CLOSED,CONTACTED,1000171.0
241,1018897,['internship'],0.17234519124031,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Accounts Assistant'}",REJECT_20_TO_50,KE,1018897,CLOSED,CONTACTED,1000166.0
242,1018927,"['Data Analyst', 'Data Manager', 'Operations Analyst', 'Business Performance Analyst & Project Manager', 'Insight & Performance Marketing Manager', 'Head of Business Performance & Insights', 'Indipendent Consultant - East Africa', 'Head Of Analytics', 'Director Of Analytics, East Africa']",0.455570429563522,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance and Audit Associate'}",ACCEPT_70_TO_100,KE,1018927,CLOSED,CONTACTED,1000171.0
243,1018938,"['Clerk', 'Stationery Clerk', 'Administrative Assistant', 'Human Resource and Administration Officer', 'Assistant Manager Human Resources', 'Human Resources and Administration Manager', 'Group Human Resources Manager', 'Group Human Resources Manager', 'Head of Human Resources', 'Group Head - Human Resources', 'Head Of Human Resources', 'Human Resources Specialist']",0.5252252817153931,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Junior Java Developer'}",REJECT_20_TO_50,KE,1018938,PAUSED,CONTACTED,1000159.0
244,1018188,"['SENIOR CASHIER and STORES SUPERVISOR', 'MOTOR VEHICLE BODY PARTS REPAIR AND FABRICATION AND SALES-CONTRACT BASED', 'ACCOUNTS ASSISTANT/CASHIER', 'Management Accountant Trainee', 'Team Lead']",0.133377999067306,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'IT Consultant | Freelancer'}",REJECT_20_TO_50,KE,1018188,ACTIVE,SCREENING,1000163.0
245,1019028,"['Article Trainee', 'Product Controller', 'Global Emerging Markets Trade Support Supervisor', 'Capital Management Analyst', 'Senior Credit Analyst', 'Manager: Listed Credit', 'Head of Listed Credit', 'Head of Credit | Diversified Credit']",0.418388724327087,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Data Clerk/Team Leader/Research Assistant/Research Consultant '}",REJECT_20_TO_50,KE,1019028,CLOSED,CONTACTED,1000151.0
246,1020199,"['Field Operations', 'Marketing And Product Development']",0.394435048103332,"{'data': {'extra': None, 'state': 'Nairobi County', 'country': 'KE'}, 'most_recent_title': 'Finance Manager'}",REJECT_50_TO_70,KE,1020199,CLOSED,SCREENING,1000171.0
247,1019942,"['Chief Executive Officer', 'Healthcare Assistant', 'Healthcare Assistant', 'NYSC']",0.216091841459274,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Full-Stack Software developer'}",ACCEPT_70_TO_100,KE,1019942,ACTIVE,SCREENING,1000182.0
248,1018764,"['sales executive', 'business banking analyst']",0.195649296045303,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Manager- Financial Systems & Analysis'}",REJECT_20_TO_50,KE,1018764,CLOSED,CONTACTED,1000021.0
249,1018901,"['Workforce management Specialist(MIS)', 'Planning Coordinator', 'MIS Specialist', 'Head of Workforce Management(WFM/MIS)', 'Operations Manager']",0.296318769454956,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Human Resources Manager'}",ACCEPT_70_TO_100,KE,1018901,CLOSED,CONTACTED,1000166.0
250,1018980,"['Field Sales Manager', 'Cash Management Officer', 'Risk Compliance Officer', 'Head of Operational Risk Management', 'Head of Credit Risk Management', 'Country Chief Risk Officer (CRO)', 'Head Of Risk Management', 'Risk Management', 'Privacy, Security, Risk & Compliance Expert']",0.254477858543396,"{'data': {'extra': None, 'state': 'Gauteng', 'country': 'ZA'}, 'most_recent_title': 'Business Development Manager'}",REJECT_20_TO_50,ZA,1018980,CLOSED,CONTACTED,1000151.0
251,1019027,"['Credit Analyst / Risk officer ', 'Credit Officer', 'Senior Credit Officer', 'Credit Analyst', 'Branch Manager', 'Branch Manager', ' Senior Credit underwriting manager']",0.698476731777191,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Software Engineer'}",ACCEPT_70_TO_100,US,1019027,CLOSED,SCREENING,1000151.0
252,1019475,['Vice President of Credit'],0.372238963842391,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Management information (MI) analyst'}",REJECT_20_TO_50,KE,1019475,CLOSED,CONTACTED,1000151.0
253,1020202,"['Group Tax Accountant.(Intern)', 'Channels,Settlement and Reconciliation Analyst', 'Financial Control Analyst', 'Finance Operations Manager, Vipingo Development Limited', 'Head of Finance']",0.5289011001586911,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'cyprus institute'}",ACCEPT_70_TO_100,KE,1020202,CLOSED,CONTACTED,1000181.0
254,1020205,"['Audit Assistant', 'Internal Auditor', 'Finance Manager', 'Associate Director', 'Investment and Transaction Lead']",0.350642442703247,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Cashier'}",REJECT_20_TO_50,KE,1020205,CLOSED,CONTACTED,1000106.0
255,1021853,"['Accounting Intern', 'Accountant', 'Senior Accountant', 'General Accountant']",0.472150176763534,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Software Developer'}",REJECT_20_TO_50,NG,1021853,ACTIVE,CONTACTED,1000181.0
256,1018767,"['Business Banker', 'Business Banker', 'Credit Risk Analyst,Business Banking Department', 'Assistant Credit Manager (Credit Officer)Business Banking Analysis', 'Credit Manager Sanctioning', 'Manager Credit Evaluation']",0.396284699440002,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Chief Executive Officer and Director General At Elshana Ltd'}",ACCEPT_70_TO_100,US,1018767,CLOSED,CONTACTED,1000021.0
257,1018928,"['training coordinator', 'company agronomist', 'company field agronomist, sales agronomist, teritorial and regional manager', 'technical manager the great lakes region', 'chief sales and marketing officer at simlaw seeds company, agroup of kenya seed co ltd', 'principal consultant', 'technical director', 'principal consultant']",0.357675492763519,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Human Resources Officer'}",REJECT_20_TO_50,US,1018928,CLOSED,CONTACTED,1000171.0
258,1018997,"['Marketing Operations Manager', 'Trade Marketing & Distribution Manager', 'Trade Marketing & Distribution Manager', 'Head Of Trade- Angola', 'Head of Consumer sales', 'Country Manager- Kenya', 'Chief Sales Officer- Mobile Division', 'Chief Sales Officer', 'General Manager-Retail Business (individual & SME)', 'Head Of Regional Sales', 'Chief Executive Officer']",0.226536333560943,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Contact Center Agent'}",REJECT_20_TO_50,NG,1018997,CLOSED,CONTACTED,1000169.0
259,1018467,"['Warehouse and Logistics', 'Procurement Officer', 'Assistant Procurement Manager', 'Procurement and Logistics Manager', 'Procurement and Import Logistics Coordinator']",0.426739513874053,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance & Administration Officer'}",ACCEPT_70_TO_100,KE,1018467,ACTIVE,SCREENING,1000163.0
260,1019477,['administrative assistant'],0.309341520071029,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Assistant Accountant and StoreKeeper'}",REJECT_20_TO_50,KE,1019477,ACTIVE,SHORTLISTED,1103.0
261,1014778,"['Retail Sales Representative', 'Customer Support Specialist', 'Retail Sales Associate', 'Managing Director', 'Co-Founder, Sales and Marketing Manager']",0.52180540561676,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': None}",ACCEPT_70_TO_100,KE,1014778,ACTIVE,LATER_ROUNDS,1000150.0
262,1019488,['senior java software engineer'],0.6646924018859861,"{'data': {'extra': None, 'state': 'Lagos State', 'country': 'NG'}, 'most_recent_title': 'Java Software Developer'}",ACCEPT_70_TO_100,NG,1019488,CLOSED,CONTACTED,1000167.0
263,1019950,"['Apprentice Electrician', 'Student Representative', 'Project Manager', 'Teacher', 'Data Science Intern', 'Data Scientist', 'Data Science Intern']",0.17636539041996,"{'data': {'extra': None, 'state': None, 'country': 'ng'}, 'most_recent_title': 'Ground Operations Assistant '}",REJECT_50_TO_70,ng,1019950,CLOSED,SCREENING,1000182.0
264,1019480,"['Sales And Marketing Specialist', 'Manager', 'Operations Director', 'Business Development Manager', 'Community Engagement Officer']",0.185832977294921,"{'data': {'extra': None, 'state': 'western cape', 'country': 'ZA'}, 'most_recent_title': 'sales representative'}",REJECT_BOTTOM_20,ZA,1019480,CLOSED,SCREENING,1000168.0
265,1018306,"['research engineer', 'financial controller', 'assistant reporting', 'corporate financial controller', 'consultant senior in transactions services', 'investment officer', 'member of board', 'member of board']",0.240009933710098,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Internal Auditor'}",REJECT_20_TO_50,KE,1018306,ACTIVE,INTERVIEWING,1000170.0
266,1019481,"['Sales And Marketing Specialist', 'Manager', 'Operations Director', 'Business Development Manager', 'Community Engagement Officer']",0.17453920841217,"{'data': {'extra': None, 'state': None, 'country': 'US'}, 'most_recent_title': 'Credit Risk Analyst'}",REJECT_BOTTOM_20,US,1019481,CLOSED,SCREENING,1000169.0
267,1018920,"['peer tecaher', 'Data Specialist', 'Frontend Web Developer', 'Machine Learning Engineer', 'Senior Data Scientist']",0.349382400512695,"{'data': {'extra': None, 'state': 'Haryana', 'country': 'IN'}, 'most_recent_title': 'Assistant General Manager'}",REJECT_50_TO_70,IN,1018920,CLOSED,INTERVIEWING,1000172.0
268,1019482,"['Corporate Banking Department ( National Youth Service Corps )', 'Assistant Officer Loan Review/Credit Admin.', 'Deputy Officer Treasury Department', 'Senior Banking Officer, Risk Management Department', 'Senior Banking Officer/Assist Manager, New Business Development', 'Assistant Manager/ Acting Head, Retail Banking Department', 'Assistant Manager, Consumer Banking Department', 'Assistant Manager, Credit Department/Head Commercial Paper Desk', 'Branch Manager (South/South & South/East regions)', 'Relationship Manager, Corporate Finance/ Risk Asset Creation', 'Financial Advisory']",0.246665179729461,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'accounts assistant'}",REJECT_20_TO_50,KE,1019482,CLOSED,SCREENING,1000160.0
269,1019483,"['Customer Service Specialist', 'ERP Accountant', 'General Accountant', 'Senior Credit Risk Specialist - SMEs']",0.360863268375396,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Information Technology Support Officer'}",REJECT_20_TO_50,KE,1019483,CLOSED,CONTACTED,1000151.0
270,1020201,"['Accountant', 'Auditor', 'Finance Officer - Kenya', 'Director of Finance']",0.5379317998886101,"{'data': {'extra': None, 'state': None, 'country': 'NG'}, 'most_recent_title': 'Co-Founder'}",ACCEPT_70_TO_100,NG,1020201,CLOSED,CONTACTED,1000181.0
271,1020217,['Software Engineer'],0.069416902959346,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Finance, Payroll and Treasury'}",REJECT_BOTTOM_20,KE,1020217,CLOSED,SCREENING,1000182.0
272,1020081,"['Finance Manager', 'Management Accountant']",0.349877446889877,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Political Strategist'}",ACCEPT_70_TO_100,KE,1020081,CLOSED,CONTACTED,1000165.0
273,1020083,"['Software Engineer & UX/UI Designer', 'Software Engineer', 'Software Engineer & Lead UX/UI Designer', 'Software Engineer', 'UX/UI Design Consultant']",0.318078637123107,"{'data': {'extra': None, 'state': 'gauteng', 'country': 'ZA'}, 'most_recent_title': 'talent executive'}",REJECT_20_TO_50,ZA,1020083,CLOSED,CONTACTED,1000183.0
274,1020089,"['IT Consultant', 'Ass. Software Developer', 'IT Internship & volunteering', 'App Developer', 'Software Developer (Python, Android & PHP)', 'Senior Developer Consultant', 'CTO & Founder', 'Senior Developer', 'Tech Lead', 'Senior Manager, Product Lead', 'Senior Manager, Engineering', 'Director of Digital, Expert', 'Principal Software Engineer']",0.394621759653091,"{'data': {'extra': None, 'state': None, 'country': 'KE'}, 'most_recent_title': 'Chief Technology Officer'}",ACCEPT_70_TO_100,KE,1020089,ACTIVE,SHORTLISTED,1000095.0
